# FieldObsSensors: This file gives a list of location for geological
# field observations. The columns are x,y in metres; these are not offsets
# from the world boundaries, so if your world doesn't start from zero,
# be careful that the sensors are actually placed inside the world.
# An error should be flagged if they don't.

12978.032141936943,4652.373529103119
14581.032809359953,9676.153942047153
10870.754181219265,11116.120443895925
7586.829202819616,12348.692048739176
7010.194240510464,12465.198621481657
6708.518420459703,12551.04499840783
7087.0046891551465,12851.50349985715
7065.853985905647,13426.650353699923
7213.908908659592,13706.244803165551
3522.5545939542353,14904.273341171443
3119.5780372843146,2610.4888287335634
1681.3302162364125,2636.2595201572403
174.06431089155376,2736.887514644768
1709.1600889340043,2790.882748431992
214.13932758010924,2876.783860255033
3240.916282247752,2932.0057464707643
369.9866146892309,2995.8174532880075
1896.176833467558,3092.761647597421
4085.8312173709273,3101.3516095913947
3987.87006547302,3203.2036450291052
1702.4809194859117,3214.247800512705
664.9832652918994,3375.000708208885
3943.3422691542655,3387.2718524998054
1507.6718105971813,3397.0887607801706
2666.507709758356,3430.220779289026
2040.892171498388,3441.2647693650797
1337.352989681065,3451.081642676145
3176.3509775903076,3565.2023284099996
2605.2819898203015,3602.0152695677243
3901.0408626534045,3667.0512471394613
657.1909009385854,3724.724427788984
1163.6945840455592,3772.5807302673347
796.340264428407,3820.4368816763163
1277.240464657545,3946.8254783004522
2891.373081156984,4002.043466486968
924.3576788399369,4046.2177122365683
646.0589518584311,4245.000225389842
646.0589518584311,4377.520452973433
253.10114935599267,4732.1290695243515
220.81849703006446,4902.681817593519
